"Date","Price","Open","High","Low","Vol.","Change %"
"11/01/2019","119.05","105.45","119.80","104.65","737.05K","12.90%"
"10/01/2019","105.45","104.70","106.50","95.80","272.20K","0.72%"
"09/01/2019","104.70","96.00","106.30","94.20","333.74K","8.11%"
"08/01/2019","96.85","101.65","102.45","93.40","540.27K","-6.24%"
"07/01/2019","103.30","111.75","115.65","101.75","479.98K","-5.62%"
"06/01/2019","109.45","107.10","110.50","96.25","617.85K","2.19%"
"05/01/2019","107.10","92.80","107.75","87.60","444.90K","14.98%"
"04/01/2019","93.15","96.80","99.40","89.00","704.46K","-4.02%"
"03/01/2019","97.05","98.30","100.95","94.65","367.25K","-1.42%"
"02/01/2019","98.45","109.00","110.10","96.35","535.49K","-9.68%"
"01/01/2019","109.00","104.75","110.20","102.50","245.20K","3.86%"
"12/01/2018","104.95","108.50","110.85","99.20","260.27K","-2.42%"
"11/01/2018","107.55","116.95","125.00","107.25","573.10K","-7.64%"
"10/01/2018","116.45","105.55","129.20","104.50","364.59K","10.01%"
"09/01/2018","105.85","101.20","106.85","95.10","294.63K","3.98%"
"08/01/2018","101.80","112.95","113.65","99.35","737.92K","-9.99%"
"07/01/2018","113.10","114.90","116.50","106.90","403.99K","-1.74%"
"06/01/2018","115.10","126.05","127.15","114.50","539.46K","-8.58%"
"05/01/2018","125.90","122.65","126.15","116.35","402.39K","2.52%"
"04/01/2018","122.80","120.80","123.05","115.30","586.24K","2.16%"
"03/01/2018","120.20","122.05","124.20","116.90","336.74K","-1.48%"
"02/01/2018","122.00","124.20","126.50","118.55","498.56K","-1.77%"
"01/01/2018","124.20","128.35","133.50","122.10","186.84K","-3.38%"
"12/01/2017","128.55","129.00","130.30","118.30","259.81K","0.04%"
"11/01/2017","128.50","128.30","133.00","124.80","492.04K","-0.08%"
"10/01/2017","128.60","131.25","136.25","126.60","154.31K","-2.32%"
"09/01/2017","131.65","129.00","143.25","126.75","279.81K","1.78%"
"08/01/2017","129.35","142.75","147.25","126.90","418.56K","-9.39%"
"07/01/2017","142.75","126.50","142.90","125.80","283.60K","13.56%"
"06/01/2017","125.70","131.90","132.30","115.50","462.09K","-4.56%"
"05/01/2017","131.70","134.00","137.75","129.30","264.18K","-1.27%"
"04/01/2017","133.40","141.25","146.40","128.65","438.00K","-5.82%"
"03/01/2017","141.65","143.15","146.85","138.55","268.80K","-0.67%"
"02/01/2017","142.60","151.90","154.00","140.40","343.06K","-6.18%"
"01/01/2017","152.00","140.00","159.30","136.70","128.74K","9.04%"
"12/01/2016","139.40","151.05","151.25","135.20","256.89K","-7.44%"
"11/01/2016","150.60","166.60","179.55","150.45","445.63K","-10.12%"
"10/01/2016","167.55","154.15","170.25","148.60","152.83K","8.17%"
"09/01/2016","154.90","146.70","164.10","146.60","289.64K","5.34%"
"08/01/2016","147.05","148.00","149.00","137.85","412.93K","-1.64%"
"07/01/2016","149.50","146.00","154.80","140.05","270.03K","2.64%"
"06/01/2016","145.65","123.50","147.90","122.80","513.62K","17.98%"
"05/01/2016","123.45","121.80","135.30","118.90","337.31K","1.60%"
"04/01/2016","121.50","129.70","131.20","120.40","432.61K","-6.21%"
"03/01/2016","129.55","115.65","138.20","113.40","378.31K","12.60%"
"02/01/2016","115.05","117.90","125.95","114.10","388.27K","-2.91%"
"01/01/2016","118.50","128.20","128.25","113.35","136.77K","-8.00%"
"12/01/2015","128.80","120.00","128.90","117.35","203.98K","7.65%"
"11/01/2015","119.65","124.55","126.60","115.30","383.57K","-3.70%"
"10/01/2015","124.25","124.30","140.90","119.70","135.95K","-0.12%"
"09/01/2015","124.40","124.25","126.60","116.00","209.57K","0.08%"
"08/01/2015","124.30","128.10","142.60","120.25","453.21K","-3.27%"
"07/01/2015","128.50","130.00","132.95","123.00","250.87K","-2.95%"
"06/01/2015","132.40","130.05","141.00","127.90","378.69K","2.95%"
"05/01/2015","128.60","137.55","146.25","126.30","241.85K","-6.44%"
"04/01/2015","137.45","136.90","149.85","134.35","352.74K","0.99%"
"03/01/2015","136.10","141.30","148.60","128.75","277.53K","-3.13%"
"02/01/2015","140.50","164.75","172.50","140.15","350.12K","-14.67%"
"01/01/2015","164.65","168.45","187.40","161.50","123.20K","-2.75%"
"12/01/2014","169.30","186.60","190.80","166.70","176.02K","-9.68%"
"11/01/2014","187.45","192.80","201.35","185.40","289.70K","-2.52%"
"10/01/2014","192.30","197.45","229.10","190.10","142.79K","-2.61%"
"09/01/2014","197.45","202.10","209.95","180.40","195.81K","-1.86%"
"08/01/2014","201.20","198.70","211.10","182.85","289.73K","1.23%"
"07/01/2014","198.75","175.20","200.00","159.25","195.97K","13.51%"
"06/01/2014","175.10","179.60","184.90","166.55","273.46K","-2.67%"
"05/01/2014","179.90","205.65","208.80","173.25","204.44K","-12.61%"
"04/01/2014","205.85","179.00","219.00","170.00","331.49K","14.36%"
"03/01/2014","180.00","180.30","209.75","167.95","272.70K","-0.17%"
"02/01/2014","180.30","127.00","181.25","126.95","491.52K","41.75%"
"01/01/2014","127.20","113.95","128.00","112.50","125.82K","12.62%"
"12/01/2013","112.95","110.85","120.60","105.65","178.08K","1.89%"
"11/01/2013","110.85","108.55","112.00","104.15","335.36K","2.12%"
"10/01/2013","108.55","117.10","121.05","108.40","97.20K","-7.10%"
"09/01/2013","116.85","116.30","122.30","113.95","177.44K","0.47%"
"08/01/2013","116.30","121.45","127.00","116.10","321.13K","-4.12%"
"07/01/2013","121.30","120.30","134.00","118.60","289.31K","0.75%"
"06/01/2013","120.40","129.00","131.80","117.10","326.30K","-6.78%"
"05/01/2013","129.15","135.55","148.80","127.15","301.16K","-4.40%"
"04/01/2013","135.10","139.65","144.50","132.70","396.54K","-3.26%"
"03/01/2013","139.65","143.15","147.50","134.05","207.06K","-2.48%"
"02/01/2013","143.20","150.00","152.70","137.60","343.60K","-4.53%"
"01/01/2013","150.00","147.90","160.60","145.45","111.76K","2.25%"
"12/01/2012","146.70","150.60","155.15","142.20","153.36K","-2.59%"
"11/01/2012","150.60","159.75","160.90","147.10","301.58K","-5.49%"
"10/01/2012","159.35","176.30","189.30","159.10","121.96K","-10.23%"
"09/01/2012","177.50","165.65","183.70","156.55","214.81K","7.74%"
"08/01/2012","164.75","177.25","180.50","160.25","251.02K","-7.05%"
"07/01/2012","177.25","170.75","193.55","169.70","227.36K","3.84%"
"06/01/2012","170.70","162.05","171.75","150.10","303.19K","4.76%"
"05/01/2012","162.95","179.40","185.40","162.50","227.85K","-9.25%"
"04/01/2012","179.55","184.50","193.00","173.90","267.87K","-2.95%"
"03/01/2012","185.00","202.95","205.10","177.30","238.77K","-8.98%"
"02/01/2012","203.25","218.00","225.00","197.80","240.47K","-6.77%"
"01/01/2012","218.00","229.70","241.10","216.00","82.18K","-5.07%"
"12/01/2011","229.65","236.10","238.95","212.35","137.91K","-3.06%"
"11/01/2011","236.90","229.40","243.30","224.00","203.52K","2.82%"
"10/01/2011","230.40","231.95","255.00","223.15","93.84K","-0.71%"
"09/01/2011","232.05","287.15","290.85","231.80","181.92K","-19.50%"
"08/01/2011","288.25","243.95","288.50","235.30","272.15K","18.33%"
"07/01/2011","243.60","264.90","271.90","241.50","168.01K","-8.28%"
