"Date","Price","Open","High","Low","Vol.","Change %"
"09/01/2015","13.49","12.15","13.67","11.75","8.11K","10.94%"
"08/01/2015","12.16","11.88","12.34","11.44","16.22K","3.27%"
"07/01/2015","11.77","10.40","11.90","10.37","9.68K","12.63%"
"06/01/2015","10.45","9.80","10.60","9.73","14.19K","6.85%"
"05/01/2015","9.78","10.19","10.44","9.25","7.48K","-4.95%"
"04/01/2015","10.30","11.10","11.15","10.01","17.70K","-7.34%"
"03/01/2015","11.11","10.69","11.49","10.40","4.64K","3.40%"
"02/01/2015","10.74","10.83","11.16","10.28","13.70K","-0.88%"
"01/01/2015","10.84","11.78","11.84","10.81","5.42K","-7.74%"
"12/01/2014","11.75","12.57","12.80","11.73","12.32K","-6.71%"
"11/01/2014","12.60","12.29","12.86","11.81","5.28K","2.52%"
"10/01/2014","12.28","12.90","12.97","11.38","16.30K","-4.73%"
"09/01/2014","12.90","12.66","13.10","12.20","5.49K","1.82%"
"08/01/2014","12.66","13.15","13.19","12.62","12.20K","-4.13%"
"07/01/2014","13.21","13.56","13.72","12.81","5.24K","-2.65%"
"06/01/2014","13.57","14.35","14.40","13.40","9.07K","-5.60%"
"05/01/2014","14.38","15.56","15.60","14.32","4.74K","-7.59%"
"04/01/2014","15.56","15.55","15.70","15.20","9.25K","-0.67%"
"03/01/2014","15.66","15.70","15.74","15.20","5.26K","0.16%"
"02/01/2014","15.64","15.41","15.89","15.30","9.87K","1.43%"
"01/01/2014","15.41","15.27","15.74","15.27","4.57K","0.92%"
"12/01/2013","15.27","16.14","16.18","15.21","9.40K","-5.39%"
"11/01/2013","16.15","15.10","16.16","15.05","6.03K","6.89%"
"10/01/2013","15.10","15.30","15.71","14.91","13.12K","-1.53%"
"09/01/2013","15.34","15.76","15.93","15.25","4.97K","-2.60%"
"08/01/2013","15.75","16.00","16.11","15.15","12.15K","-1.78%"
"07/01/2013","16.03","15.62","16.25","14.73","9.72K","2.85%"
"06/01/2013","15.59","15.55","16.48","15.43","12.84K","0.65%"
"05/01/2013","15.49","15.10","15.73","14.90","6.19K","2.55%"
"04/01/2013","15.10","15.56","16.23","14.87","16.61K","-3.48%"
"03/01/2013","15.65","15.80","16.00","14.50","11.85K","-0.82%"
"02/01/2013","15.78","15.81","16.67","15.62","16.22K","-0.32%"
"01/01/2013","15.83","15.22","15.85","14.90","7.34K","4.32%"
"12/01/2012","15.18","15.60","15.90","15.15","17.87K","-2.63%"
"11/01/2012","15.59","15.14","15.64","14.60","7.46K","2.94%"
"10/01/2012","15.14","15.74","15.77","14.98","17.57K","-4.12%"
"09/01/2012","15.79","15.21","15.81","14.55","7.82K","3.30%"
"08/01/2012","15.28","15.93","16.36","15.10","16.36K","-3.84%"
"07/01/2012","15.90","14.52","16.12","14.52","9.81K","9.70%"
"06/01/2012","14.49","14.47","15.31","14.00","21.42K","0.00%"
"05/01/2012","14.49","15.09","15.90","14.48","12.10K","-4.23%"
"04/01/2012","15.13","15.03","16.04","14.84","22.27K","0.63%"
"03/01/2012","15.03","14.47","15.52","13.78","12.79K","3.98%"
"02/01/2012","14.46","14.32","14.74","13.77","21.44K","1.30%"
"01/01/2012","14.27","14.99","15.16","14.26","8.06K","-4.00%"
"12/01/2011","14.87","15.13","15.24","13.78","19.50K","-1.72%"
"11/01/2011","15.13","16.91","17.07","14.38","14.20K","-10.53%"
"10/01/2011","16.91","16.26","17.56","15.81","18.95K","4.00%"
"09/01/2011","16.26","17.91","18.54","16.12","14.78K","-9.42%"
"08/01/2011","17.95","16.46","18.14","16.20","21.15K","9.18%"
"07/01/2011","16.44","14.92","17.59","14.56","15.27K","10.71%"
