"Date","Price","Open","High","Low","Vol.","Change %"
"06/01/2017","16.58","17.35","17.42","15.81","7.44K","-0.72%"
"05/01/2017","16.70","15.32","16.80","15.26","9.20K","8.79%"
"04/01/2017","15.35","15.29","15.78","14.98","6.69K","0.26%"
"03/01/2017","15.31","16.19","16.27","14.75","9.30K","-5.90%"
"02/01/2017","16.27","17.06","17.52","16.05","7.12K","-2.63%"
"01/01/2017","16.71","16.55","17.60","16.42","7.02K","1.46%"
"12/01/2016","16.47","16.54","17.59","16.39","9.49K","-0.30%"
"11/01/2016","16.52","16.03","17.20","15.96","9.97K","2.99%"
"10/01/2016","16.04","15.16","16.10","14.88","6.81K","5.46%"
"09/01/2016","15.21","16.56","17.47","14.97","7.93K","-8.26%"
"08/01/2016","16.58","16.84","18.01","16.41","8.07K","-1.54%"
"07/01/2016","16.84","16.45","17.12","15.47","4.41K","2.87%"
"06/01/2016","16.37","12.80","16.97","12.80","13.15K","27.99%"
"05/01/2016","12.79","13.14","13.36","12.19","7.88K","-2.89%"
"04/01/2016","13.17","13.99","14.14","13.06","5.54K","-6.00%"
"03/01/2016","14.01","13.77","14.09","13.25","4.62K","1.97%"
"02/01/2016","13.74","13.89","14.12","13.30","4.91K","-1.08%"
"01/01/2016","13.89","13.75","14.39","13.13","6.31K","1.02%"
"12/01/2015","13.75","14.62","14.73","13.45","3.40K","-5.95%"
"11/01/2015","14.62","15.37","15.63","14.35","4.99K","-4.57%"
"10/01/2015","15.32","15.73","16.07","15.27","5.16K","-2.54%"
"09/01/2015","15.72","16.21","16.83","15.18","5.68K","-3.02%"
"08/01/2015","16.21","16.46","17.01","16.08","4.26K","-1.22%"
"07/01/2015","16.41","16.32","16.94","15.79","6.10K","1.86%"
"06/01/2015","16.11","16.88","17.72","15.87","6.43K","-4.22%"
"05/01/2015","16.82","16.38","17.60","16.36","8.49K","2.94%"
"04/01/2015","16.34","15.97","16.81","15.46","8.05K","4.41%"
"03/01/2015","15.65","15.80","15.85","15.21","4.90K","-0.25%"
"02/01/2015","15.69","16.05","16.28","14.99","6.93K","-1.94%"
"01/01/2015","16.00","15.67","16.38","14.25","6.93K","1.98%"
"12/01/2014","15.69","18.00","18.05","15.50","9.68K","-12.83%"
"11/01/2014","18.00","21.30","21.48","18.00","7.25K","-15.29%"
"10/01/2014","21.25","21.12","22.03","20.76","7.98K","-11.68%"
"09/01/2014","24.06","23.98","25.30","22.13","9.53K","0.46%"
"08/01/2014","23.95","21.35","24.16","21.25","6.59K","12.13%"
"07/01/2014","21.36","21.30","21.94","20.20","5.69K","0.52%"
"06/01/2014","21.25","20.89","22.03","20.23","5.39K","2.02%"
"05/01/2014","20.83","21.38","21.89","20.09","7.56K","-1.84%"
"04/01/2014","21.22","23.75","24.10","20.89","7.18K","-10.80%"
"03/01/2014","23.79","22.16","24.15","20.10","9.62K","7.40%"
"02/01/2014","22.15","23.15","23.15","20.29","7.84K","-4.15%"
"01/01/2014","23.11","18.60","23.43","18.58","9.92K","23.78%"
"12/01/2013","18.67","18.47","19.72","18.15","7.83K","1.08%"
"11/01/2013","18.47","18.35","18.49","17.67","5.95K","0.76%"
"10/01/2013","18.33","18.05","18.80","17.72","6.90K","1.83%"
"09/01/2013","18.00","17.94","18.36","17.55","6.18K","0.95%"
"08/01/2013","17.83","18.70","18.82","16.92","7.96K","-4.70%"
"07/01/2013","18.71","16.95","18.79","16.94","6.56K","10.84%"
"06/01/2013","16.88","17.80","18.72","16.67","6.71K","-5.06%"
"05/01/2013","17.78","19.50","19.50","17.70","8.54K","-4.77%"
"04/01/2013","18.67","17.26","19.38","17.10","7.95K","8.17%"
"03/01/2013","17.26","17.19","17.69","16.92","5.73K","0.41%"
"02/01/2013","17.19","17.10","17.60","16.85","5.58K","1.24%"
"01/01/2013","16.98","18.03","18.66","16.55","5.25K","-5.19%"
"12/01/2012","17.91","18.74","18.86","17.42","6.32K","-4.43%"
"11/01/2012","18.74","20.20","20.54","18.57","6.93K","-7.04%"
"10/01/2012","20.16","20.89","21.53","19.92","7.31K","-3.36%"
"09/01/2012","20.86","19.80","21.20","18.81","6.87K","5.57%"
"08/01/2012","19.76","18.32","20.45","18.06","7.41K","15.69%"
"07/01/2012","17.08","16.94","18.30","16.52","7.06K","1.24%"
"06/01/2012","16.87","16.20","17.20","15.54","5.98K","3.31%"
"05/01/2012","16.33","14.94","16.58","13.97","7.67K","9.30%"
"04/01/2012","14.94","15.65","15.92","14.51","5.41K","-4.60%"
"03/01/2012","15.66","15.60","16.59","14.24","10.79K","0.77%"
"02/01/2012","15.54","16.51","16.56","15.17","6.97K","-5.93%"
"01/01/2012","16.52","17.50","17.91","16.25","8.90K","-5.22%"
"12/01/2011","17.43","18.50","18.65","16.56","6.94K","-5.43%"
