"Date","Price","Open","High","Low","Vol.","Change %"
"11/01/2014","150.15","135.80","150.45","125.55","7.58K","8.14%"
"10/01/2014","138.85","145.70","146.80","135.05","14.61K","-4.90%"
"09/01/2014","146.00","149.50","150.60","139.95","6.22K","-2.70%"
"08/01/2014","150.05","144.35","153.40","141.70","16.25K","3.48%"
"07/01/2014","145.00","146.35","155.95","141.35","7.68K","-1.19%"
"06/01/2014","146.75","162.45","167.65","146.00","24.23K","-9.13%"
"05/01/2014","161.50","160.60","164.90","154.70","8.99K","0.56%"
"04/01/2014","160.60","153.90","168.00","150.00","22.24K","4.15%"
"03/01/2014","154.20","146.85","157.25","144.00","13.25K","5.08%"
"02/01/2014","146.75","143.75","149.20","139.75","16.53K","2.37%"
"01/01/2014","143.35","138.90","152.40","136.80","10.09K","2.98%"
"12/01/2013","139.20","140.80","147.30","135.10","15.52K","-1.31%"
"11/01/2013","141.05","122.90","141.65","120.15","7.47K","15.24%"
"10/01/2013","122.40","133.00","134.25","116.40","17.86K","-7.90%"
"09/01/2013","132.90","137.45","142.75","124.00","8.33K","-3.24%"
"08/01/2013","137.35","142.50","145.30","128.55","17.49K","-4.68%"
"07/01/2013","144.10","128.55","147.40","128.50","9.74K","11.97%"
"06/01/2013","128.70","150.20","153.70","124.80","30.81K","-14.88%"
"05/01/2013","151.20","140.75","154.50","135.90","11.17K","7.69%"
"04/01/2013","140.40","135.00","153.00","130.85","25.40K","4.04%"
"03/01/2013","134.95","127.00","138.85","120.00","15.16K","5.59%"
"02/01/2013","127.80","120.90","132.00","119.95","25.17K","6.32%"
"01/01/2013","120.20","117.55","123.10","109.10","18.22K","2.43%"
"12/01/2012","117.35","122.30","144.50","117.00","26.22K","-5.29%"
"11/01/2012","123.90","106.95","128.65","105.15","11.31K","16.34%"
"10/01/2012","106.50","112.25","119.00","104.45","22.77K","-6.08%"
"09/01/2012","113.40","120.50","130.30","112.15","10.48K","-4.67%"
"08/01/2012","118.95","108.20","122.75","103.50","24.23K","8.28%"
"07/01/2012","109.85","122.25","131.55","107.60","10.70K","-9.77%"
"06/01/2012","121.75","112.65","124.25","107.65","24.76K","6.99%"
"05/01/2012","113.80","141.25","143.85","100.00","15.46K","-19.77%"
