"Date","Price","Open","High","Low","Vol.","Change %"
"08/01/2017","3.0870","2.8895","3.1210","2.8600","1.92M","6.76%"
"07/01/2017","2.8915","2.6920","2.9200","2.6285","172.99K","6.89%"
"06/01/2017","2.7050","2.5840","2.7100","2.5155","1.43M","4.84%"
"05/01/2017","2.5800","2.6000","2.6745","2.4700","131.78K","-0.86%"
"04/01/2017","2.6025","2.6535","2.6950","2.4940","1.41M","-1.89%"
"03/01/2017","2.6525","2.7085","2.7570","2.5555","177.28K","-2.05%"
"02/01/2017","2.7080","2.7290","2.8230","2.6120","1.34M","-0.71%"
"01/01/2017","2.7275","2.5060","2.7375","2.4780","123.55K","9.01%"
"12/01/2016","2.5020","2.6235","2.7055","2.4460","9.00K","-4.70%"
"11/01/2016","2.6255","2.2055","2.7400","2.1985","2.38M","19.07%"
"10/01/2016","2.2050","2.1885","2.2110","2.0825","166.75K","-0.07%"
"09/01/2016","2.2065","2.0730","2.2130","2.0630","8.97K","6.44%"
"08/01/2016","2.0730","2.2310","2.2475","2.0680","1.21M","-6.68%"
"07/01/2016","2.2215","2.1970","2.2740","2.1170","122.55K","1.28%"
"06/01/2016","2.1935","2.0870","2.2035","2.0130","1.41M","4.68%"
"05/01/2016","2.0955","2.2805","2.2900","2.0390","138.84K","-8.11%"
"04/01/2016","2.2805","2.1850","2.3020","2.0670","1.26M","4.47%"
"03/01/2016","2.1830","2.1165","2.3200","2.0950","137.72K","2.49%"
"02/01/2016","2.1300","2.0620","2.1570","1.9985","1.01M","3.05%"
"01/01/2016","2.0670","2.1280","2.1280","1.9410","104.67K","-2.96%"
"12/01/2015","2.1300","2.0470","2.1430","2.0250","8.73K","4.11%"
"11/01/2015","2.0460","2.3060","2.3620","2.0015","1.11M","-11.72%"
"10/01/2015","2.3175","2.3385","2.4350","2.2770","98.62K","-1.09%"
"09/01/2015","2.3430","2.3305","2.5000","2.2350","6.25K","0.11%"
"08/01/2015","2.3405","2.3560","2.4290","2.2090","1.11M","-0.97%"
"07/01/2015","2.3635","2.6180","2.6485","2.3385","101.70K","-9.79%"
"06/01/2015","2.6200","2.7280","2.7670","2.5580","976.20K","-3.96%"
"05/01/2015","2.7280","2.8840","2.9575","2.7245","123.68K","-5.47%"
"04/01/2015","2.8860","2.7410","2.8895","2.6475","891.03K","5.33%"
"03/01/2015","2.7400","2.7150","2.9125","2.5700","97.79K","1.35%"
"02/01/2015","2.7035","2.4760","2.7240","2.4635","914.63K","8.38%"
"01/01/2015","2.4945","2.8320","2.8470","2.4200","115.32K","-11.92%"
"12/01/2014","2.8320","2.8755","2.9625","2.7915","7.70K","-1.01%"
"11/01/2014","2.8610","3.0420","3.0775","2.8585","833.35K","-6.10%"
"10/01/2014","3.0470","3.0050","3.1195","2.9545","112.69K","1.35%"
"09/01/2014","3.0065","3.1400","3.2030","3.0070","7.33K","-4.40%"
"08/01/2014","3.1450","3.2305","3.2555","3.0825","797.47K","-2.66%"
"07/01/2014","3.2310","3.1980","3.2810","3.1630","87.41K","1.06%"
