"Date","Price","Open","High","Low","Vol.","Change %"
"03/01/2019","1,295.60","1,315.50","1,324.50","1,280.80","4.75M","-1.56%"
"02/01/2019","1,316.10","1,323.20","1,345.70","1,302.70","464.91K","-0.47%"
"01/01/2019","1,322.30","1,285.00","1,328.00","1,275.30","4.51M","3.20%"
"12/01/2018","1,281.30","1,225.40","1,286.50","1,224.20","290.42K","4.72%"
"11/01/2018","1,223.60","1,216.60","1,239.30","1,196.60","4.72M","0.71%"
"10/01/2018","1,215.00","1,193.90","1,242.60","1,184.00","478.25K","1.77%"
"09/01/2018","1,193.90","1,201.10","1,212.40","1,182.60","148.81K","-0.64%"
"08/01/2018","1,201.60","1,225.60","1,226.50","1,160.40","28.30K","-2.02%"
"07/01/2018","1,226.40","1,253.40","1,266.90","1,210.70","5.46M","-2.24%"
"06/01/2018","1,254.50","1,301.30","1,310.80","1,246.90","480.09K","-3.69%"
"05/01/2018","1,302.60","1,316.00","1,326.30","1,281.20","6.69M","-1.26%"
"04/01/2018","1,319.20","1,326.60","1,365.80","1,310.70","550.30K","-0.39%"
"03/01/2018","1,324.30","1,319.30","1,356.80","1,303.60","5.96M","0.49%"
"02/01/2018","1,317.90","1,344.70","1,361.20","1,307.10","616.49K","-1.68%"
"01/01/2018","1,340.40","1,305.30","1,365.40","1,304.60","6.76M","2.38%"
"12/01/2017","1,309.30","1,276.00","1,309.80","1,236.50","480.91K","2.71%"
"11/01/2017","1,274.80","1,271.80","1,299.00","1,265.90","6.70M","0.34%"
"10/01/2017","1,270.50","1,278.00","1,306.20","1,261.30","544.81K","-0.95%"
"09/01/2017","1,282.70","1,323.00","1,358.50","1,279.40","191.47K","-2.72%"
"08/01/2017","1,318.50","1,270.40","1,325.10","1,252.60","46.65K","3.91%"
"07/01/2017","1,268.90","1,241.70","1,272.20","1,204.00","4.44M","2.14%"
"06/01/2017","1,242.30","1,269.90","1,296.30","1,235.00","515.81K","-2.46%"
"05/01/2017","1,273.60","1,269.60","1,274.30","1,214.30","4.88M","0.42%"
"04/01/2017","1,268.30","1,248.50","1,295.30","1,244.00","399.78K","1.50%"
"03/01/2017","1,249.50","1,248.50","1,261.00","1,194.50","4.71M","-0.35%"
"02/01/2017","1,253.90","1,210.70","1,264.90","1,198.60","466.99K","3.65%"
"01/01/2017","1,209.80","1,151.40","1,220.10","1,146.50","4.51M","5.04%"
"12/01/2016","1,151.70","1,174.10","1,188.50","1,124.70","321.09K","-1.77%"
"11/01/2016","1,172.40","1,277.80","1,338.30","1,169.70","5.52M","-7.91%"
"10/01/2016","1,273.10","1,319.10","1,320.00","1,242.00","367.03K","-3.19%"
"09/01/2016","1,315.10","1,308.20","1,353.80","1,302.10","150.61K","0.55%"
"08/01/2016","1,307.90","1,350.00","1,367.20","1,303.60","39.22K","-3.14%"
"07/01/2016","1,350.30","1,324.80","1,377.50","1,310.70","4.20M","2.25%"
"06/01/2016","1,320.60","1,216.50","1,360.10","1,206.80","403.01K","8.58%"
"05/01/2016","1,216.20","1,293.20","1,306.00","1,200.90","4.20M","-5.76%"
"04/01/2016","1,290.50","1,233.40","1,299.00","1,209.90","524.73K","4.50%"
"03/01/2016","1,234.90","1,238.90","1,287.80","1,206.00","4.29M","0.04%"
"02/01/2016","1,234.40","1,116.50","1,263.40","1,116.50","434.81K","10.56%"
"01/01/2016","1,116.50","1,061.50","1,128.00","1,061.00","2.95M","5.31%"
"12/01/2015","1,060.20","1,065.10","1,088.20","1,045.70","164.45K","-0.49%"
"11/01/2015","1,065.40","1,141.30","1,142.70","1,051.50","2.87M","-6.66%"
"10/01/2015","1,141.40","1,114.90","1,191.20","1,105.00","284.18K","2.32%"
"09/01/2015","1,115.50","1,133.70","1,156.50","1,097.90","124.97K","-1.46%"
"08/01/2015","1,132.00","1,095.00","1,167.80","1,080.00","37.29K","3.40%"
"07/01/2015","1,094.80","1,172.40","1,174.40","1,072.30","3.26M","-6.57%"
"06/01/2015","1,171.80","1,189.70","1,204.70","1,161.90","304.31K","-1.50%"
"05/01/2015","1,189.60","1,183.70","1,232.00","1,168.40","2.70M","0.61%"
"04/01/2015","1,182.40","1,183.50","1,224.10","1,174.20","361.62K","-0.05%"
"03/01/2015","1,183.00","1,213.80","1,223.00","1,141.60","3.22M","-2.48%"
"02/01/2015","1,213.10","1,275.00","1,286.00","1,189.50","265.58K","-5.15%"
"01/01/2015","1,278.90","1,184.00","1,307.80","1,167.30","3.24M","8.01%"
"12/01/2014","1,184.10","1,160.50","1,238.60","1,141.90","227.02K","0.77%"
"11/01/2014","1,175.10","1,171.10","1,207.60","1,130.40","3.44M","0.30%"
"10/01/2014","1,171.60","1,210.20","1,254.40","1,160.50","516.34K","-3.26%"
"09/01/2014","1,211.10","1,287.60","1,290.00","1,204.70","111.21K","-5.86%"
"08/01/2014","1,286.50","1,283.10","1,322.20","1,272.00","26.77K","0.37%"
"07/01/2014","1,281.70","1,327.50","1,346.80","1,281.50","2.80M","-3.05%"
"06/01/2014","1,322.00","1,250.80","1,330.40","1,241.30","237.56K","6.12%"
"05/01/2014","1,245.80","1,291.90","1,315.80","1,242.10","2.61M","-3.87%"
"04/01/2014","1,295.90","1,286.10","1,330.40","1,268.30","260.93K","0.95%"
"03/01/2014","1,283.70","1,332.40","1,392.60","1,282.50","3.07M","-2.87%"
"02/01/2014","1,321.60","1,245.10","1,345.50","1,240.80","262.33K","6.60%"
"01/01/2014","1,239.80","1,204.50","1,279.80","1,202.50","2.65M","3.12%"
"12/01/2013","1,202.30","1,247.80","1,266.70","1,181.40","212.94K","-3.85%"
"11/01/2013","1,250.50","1,323.10","1,327.30","1,225.70","2.56M","-5.53%"
"10/01/2013","1,323.70","1,326.40","1,360.80","1,251.90","313.24K","-0.23%"
"09/01/2013","1,326.80","1,392.20","1,415.80","1,281.80","119.23K","-4.94%"
"08/01/2013","1,395.80","1,325.40","1,432.50","1,272.80","23.96K","6.35%"
"07/01/2013","1,312.40","1,232.90","1,348.70","1,206.90","3.34M","7.25%"
"06/01/2013","1,223.70","1,388.80","1,423.10","1,179.40","586.00K","-12.14%"
"05/01/2013","1,392.80","1,475.60","1,487.20","1,336.30","3.97M","-5.39%"
"04/01/2013","1,472.10","1,598.00","1,603.30","1,322.10","300.51K","-7.72%"
"03/01/2013","1,595.20","1,578.50","1,616.50","1,560.40","2.76M","1.08%"
"02/01/2013","1,578.10","1,663.90","1,686.10","1,554.10","378.57K","-5.01%"
"01/01/2013","1,661.30","1,676.40","1,697.80","1,626.00","3.00M","-0.87%"
"12/01/2012","1,675.80","1,716.00","1,723.70","1,635.20","171.96K","-2.09%"
"11/01/2012","1,711.60","1,720.40","1,755.00","1,672.50","3.14M","-0.44%"
"10/01/2012","1,719.10","1,771.40","1,796.40","1,698.80","184.05K","-3.01%"
"09/01/2012","1,772.50","1,691.00","1,787.00","1,685.10","145.51K","5.17%"
"08/01/2012","1,685.30","1,614.80","1,692.90","1,585.30","27.00K","4.59%"
"07/01/2012","1,611.40","1,599.60","1,628.60","1,554.40","2.77M","0.45%"
"06/01/2012","1,604.20","1,560.20","1,641.10","1,546.60","344.10K","2.62%"
"05/01/2012","1,563.30","1,666.10","1,672.30","1,526.70","3.50M","-6.06%"
"04/01/2012","1,664.20","1,671.90","1,683.90","1,612.40","220.63K","-0.38%"
"03/01/2012","1,670.50","1,695.60","1,727.30","1,627.50","3.60M","-2.38%"
"02/01/2012","1,711.30","1,737.80","1,792.70","1,688.40","371.67K","-1.60%"
"01/01/2012","1,739.10","1,571.00","1,749.00","1,566.80","2.87M","11.00%"
"12/01/2011","1,566.80","1,749.60","1,762.70","1,523.90","242.51K","-10.36%"
"11/01/2011","1,747.90","1,715.70","1,804.40","1,667.10","2.95M","1.32%"
"10/01/2011","1,725.20","1,627.50","1,754.00","1,598.20","237.56K","6.38%"
"09/01/2011","1,621.80","1,825.00","1,920.80","1,532.70","235.10K","-11.34%"
"08/01/2011","1,829.30","1,626.00","1,912.80","1,607.30","100.68K","12.29%"
"07/01/2011","1,629.10","1,501.50","1,633.50","1,478.30","3.04M","8.40%"
