"Date","Price","Open","High","Low","Vol.","Change %"
"04/01/2016","1,029.75","916.00","1,046.25","908.75","3.38M","12.20%"
"03/01/2016","917.75","861.00","923.50","856.00","1.79M","6.59%"
"02/01/2016","861.00","884.50","890.50","860.00","1.84M","-2.66%"
"01/01/2016","884.50","863.00","887.00","852.00","1.50M","2.34%"
"12/01/2015","864.25","883.00","911.50","854.25","1.78M","-2.15%"
"11/01/2015","883.25","887.50","891.00","847.00","1.35M","-0.28%"
"10/01/2015","885.75","892.50","923.50","872.25","1.89M","-0.92%"
"09/01/2015","894.00","885.00","905.00","853.25","1.33M","0.73%"
"08/01/2015","887.50","951.25","1,009.50","855.00","1.60M","-6.90%"
"07/01/2015","953.25","1,047.00","1,054.75","937.50","551.03K","-9.17%"
"06/01/2015","1,049.50","915.25","1,051.25","909.25","662.32K","14.17%"
"05/01/2015","919.25","978.00","990.50","910.00","1.15M","-5.81%"
"04/01/2015","976.00","977.75","997.50","949.00","2.12M","-0.18%"
"03/01/2015","977.75","1,030.00","1,039.00","956.25","1.63M","-5.23%"
"02/01/2015","1,031.75","967.25","1,038.00","963.00","1.77M","6.61%"
"01/01/2015","967.75","1,021.50","1,062.00","961.75","1.35M","-5.45%"
"12/01/2014","1,023.50","1,019.00","1,068.25","991.00","1.44M","0.10%"
"11/01/2014","1,022.50","1,044.00","1,086.25","995.25","1.62M","-2.55%"
"10/01/2014","1,049.25","919.00","1,059.25","912.25","2.11M","13.89%"
"09/01/2014","921.25","1,020.75","1,038.00","914.00","1.31M","-10.06%"
"08/01/2014","1,024.25","1,095.00","1,128.75","1,019.75","1.07M","-6.87%"
"07/01/2014","1,099.75","1,327.25","1,335.00","1,084.25","447.25K","-17.30%"
"06/01/2014","1,329.75","1,418.00","1,434.75","1,314.25","463.35K","-6.65%"
"05/01/2014","1,424.50","1,510.50","1,512.00","1,393.50","959.64K","-5.83%"
"04/01/2014","1,512.75","1,429.00","1,521.00","1,427.00","1.76M","5.82%"
"03/01/2014","1,429.50","1,419.00","1,460.00","1,361.00","1.53M","1.10%"
"02/01/2014","1,414.00","1,267.75","1,445.50","1,264.75","2.00M","11.47%"
"01/01/2014","1,268.50","1,292.00","1,316.75","1,247.50","1.32M","-1.86%"
"12/01/2013","1,292.50","1,317.25","1,339.25","1,289.00","1.43M","-1.92%"
"11/01/2013","1,317.75","1,266.00","1,322.00","1,247.00","1.35M","4.07%"
"10/01/2013","1,266.25","1,281.00","1,312.75","1,261.25","1.72M","-1.46%"
"09/01/2013","1,285.00","1,394.00","1,408.50","1,282.50","1.41M","-5.34%"
"08/01/2013","1,357.50","1,247.00","1,409.50","1,186.50","1.85M","8.62%"
"07/01/2013","1,249.75","1,426.00","1,479.50","1,237.25","429.23K","-12.67%"
"06/01/2013","1,431.00","1,436.00","1,466.75","1,401.00","323.79K","-0.47%"
"05/01/2013","1,437.75","1,396.00","1,449.00","1,334.00","915.51K","2.77%"
"04/01/2013","1,399.00","1,384.50","1,423.75","1,336.50","1.91M","0.97%"
"03/01/2013","1,385.50","1,452.00","1,484.75","1,376.00","1.38M","-4.60%"
