,Open,High,Low,Close,Volume,Dividends,Stock Splits,Repaired?,MOM_vol_adj,Skewness,Volatility,Op_Int,Value_BM
2019-07-15,48.95689233094862,49.38387655433497,48.93530410465948,49.22555923461914,67789600,0.0,0.0,False,3.3857508621338717,-0.2847005127231404,0.016497029335021205,0.0036833527578750487,0.1182686390667686
2019-07-16,49.07684412160103,49.44146122937267,48.81537688798601,49.05525588989258,67467200,0.0,0.0,False,1.5030070282580306,-0.26887443368298214,0.016504635000141387,0.003665835130847615,0.11867922799233731
2019-07-17,48.94731445270886,49.196787021411225,48.76020911111624,48.77939987182617,56430000,0.0,0.0,False,0.31069910348113167,-0.2518249771595394,0.01652322869809507,0.003066128080515138,0.11935037973563849
2019-07-18,48.93531137173736,49.38628502036882,48.86334694649109,49.33351135253906,74162400,0.0,0.0,False,0.6018045100204613,-0.25390446735862143,0.016404303932987006,0.004029619301052559,0.11800984236406628
2019-07-19,49.36468446186824,49.53500011636719,48.54190147109845,48.59707260131836,83717200,0.0,0.0,False,-0.7103688450395262,-0.20723695721193777,0.016511584823848267,0.004548780041504553,0.11979816039003699
2019-07-22,48.851348259798,49.71011536738977,48.84175471200776,49.70771789550781,89111600,0.0,0.0,False,3.2216507738757754,-0.21415666477600453,0.01675481380811496,0.004841885150799801,0.11712144802578314
2019-07-23,50.00516578241916,50.113110574099615,49.72450419968296,50.096317291259766,73420800,0.0,0.0,False,3.3631962065328054,-0.20575325511487605,0.016686213075900222,0.003989324412083747,0.11621293166383584
2019-07-24,49.81565923649861,50.1706790442928,49.6957197660028,50.05553817749024,59966400,0.0,0.0,False,2.4136024930367848,-0.20792131215817894,0.01668516680978776,0.003258278627102658,0.11630760770837273
2019-07-25,50.10830520762446,50.19226428996798,49.59016588517336,49.65973281860352,55638400,0.0,0.0,False,2.3417584542439607,-0.2107607981106849,0.016675214030211882,0.0030231164379750748,0.11723461983263092
2019-07-26,49.770083811464765,50.30981145211332,49.688525846451945,49.83245468139648,70475600,0.0,0.0,False,1.9815335961549962,-0.23483682951153803,0.01666686688161985,0.0038292967597227125,0.11682827858272105
2019-07-29,50.00515689678912,50.52809113969126,50.00035829393582,50.29780578613281,86693600,0.0,0.0,False,1.9770567048422152,-0.2538102244649031,0.016703931522227777,0.004710502948094049,0.11574739309173006
2019-07-30,50.0771296491696,50.41296238448018,49.72930589424204,50.08192825317383,135742800,0.0,0.0,False,1.8909070824714826,-0.27837561635444585,0.01652262167141091,0.0073755947334352345,0.11624632079956033
2019-07-31,51.91460524561304,53.10200539212989,50.68642611421521,51.10381317138672,277125600,0.0,0.0,False,3.951619582578,-0.709835058128837,0.015537170529925431,0.015057639269707707,0.11392182963831526
2019-08-01,51.31010488877279,52.30080610324223,49.59257442379039,49.99796676635742,216071600,0.0,0.0,False,0.9390930352743823,-0.6768354859734773,0.015760548954380237,0.011920796599551364,0.11823206154254537
2019-08-02,49.30231365683223,49.51820321863462,48.36678734200616,48.94009780883789,163448400,0.0,0.0,False,0.46318753750243535,-0.6022848745647971,0.015905163667224356,0.009041928408559066,0.12111434178345183
2019-08-05,47.49363997012424,47.6519573131319,46.19589382619503,46.37820053100586,209572000,0.0,0.0,False,-3.23263972937668,-0.8336447598067921,0.017102526500614806,0.01159347549708985,0.12780460787762696
2019-08-06,47.090643648371376,47.51283301071378,46.54611731958452,47.256160736083984,143299200,0.0,0.0,False,-2.594288210443151,-0.9018839778579673,0.016955279002815665,0.00792727923554949,0.12543015853611517
2019-08-07,46.87474815629385,47.87024436990751,46.49334149076343,47.74550628662109,133457600,0.0,0.0,False,-2.0599007475063664,-0.9188582301810816,0.017007925830534083,0.00699636355174122,0.11764583890506679
2019-08-08,48.02376456461598,48.82256189914169,47.829463202753935,48.7985725402832,108038000,0.0,0.0,False,-0.7270399057794205,-0.9460643812186702,0.017178013713890675,0.005805485938683387,0.1179872120448725
2019-08-09,48.47110591935263,48.82265782887866,47.987114887204,48.396461486816406,98478800,0.1925,0.0,False,-1.207294348968003,-0.964804770078136,0.017117229437067224,0.005330266431838102,0.11983193610438156
2019-08-12,48.06657506147169,48.651697602519874,47.95340328756874,48.27365493774414,89927600,0.0,0.0,False,-1.7126354796187537,-0.5842627671136718,0.015392115985449425,0.004974774431279452,0.1227863881568389
2019-08-13,48.40367631842293,51.081263786709165,48.27364747421818,50.31795883178711,188874000,0.0,0.0,False,0.1703871961883921,-0.32741781760795013,0.016137842602629387,0.010448466832579488,0.11779785727696691
2019-08-14,48.918968761504,49.70876082160388,48.7817164973543,48.82024383544922,146189600,0.0,0.0,False,-1.5814395851984449,-0.297979465081112,0.01656502793141867,0.008087175507841536,0.12141167817419227
2019-08-15,48.99119743286399,49.39572338464336,48.07860011265632,48.5770378112793,108909600,0.0,0.0,False,-1.029818765983096,-0.29629269132989045,0.016568333426819036,0.006024854365076712,0.12201953844865485
2019-08-16,49.18865448752808,49.88213190063552,49.08270614117341,49.72320938110352,110481600,0.0,0.0,False,0.5741776557832826,-0.32986818303929544,0.016783063448065554,0.006111817048457246,0.11920686147800717
2019-08-19,50.7152602275899,51.22332799188177,50.57319480881141,50.65024948120117,97654400,0.0,0.0,False,4.472500282825896,-0.3514098658847383,0.016379355382473475,0.005402219254399496,0.11702504516063812
2019-08-20,50.7778723860711,51.37262487030023,50.64303037208981,50.65266036987305,107537200,0.0,0.0,False,3.514097658145522,-0.3210098624474463,0.01624011453116312,0.0059489335084154885,0.1170194751796412
2019-08-21,51.285945890829794,51.444864754007845,50.95124739959902,51.20166778564453,86141600,0.0,0.0,False,3.5376227871283525,-0.3815504025990505,0.01601593884479204,0.004765333770160685,0.11576473949540002
2019-08-22,51.33409348642569,51.635081413266526,50.74656446536533,51.15831756591797,89014800,0.0,0.0,False,2.431422713085642,-0.41424792532734056,0.01582399108050951,0.004924278542354673,0.11586283550661555
2019-08-23,50.42871543468985,51.0595885775381,48.39885478134202,48.79375076293945,187272000,0.0,0.0,False,0.3217912318054344,-0.6144245263034911,0.016972123159113436,0.01035984455600467,0.121477599902756
2019-08-26,49.5691032059737,49.88935482276287,49.37647018489091,49.720802307128906,104174400,0.0,0.0,False,1.1498554709301956,-0.6523712486223467,0.01708327536522281,0.005762904175290768,0.11921263249779256
2019-08-27,50.05069086351551,50.21683682131637,49.00806802868337,49.159767150878906,103493200,0.0,0.0,False,-1.0277812016903136,-0.6337861709775865,0.01714784950926963,0.00572522034582587,0.1205731450017493
2019-08-28,49.1453108526982,49.53539003561432,48.957494677652,49.48963928222656,63755200,0.0,0.0,False,0.6768871884638863,-0.6374111403306366,0.017152859322338215,0.0035269232006759628,0.11976946728451646
2019-08-29,50.20478918362739,50.40223903898198,49.76173581076194,50.32759094238281,83962000,0.0,0.0,False,1.744871380080475,-0.7115118821450911,0.017042621574161032,0.004644758792618566,0.11777531214877812
2019-08-30,50.6045065811856,50.67433417397629,49.89176544765824,50.2625846862793,84573600,0.0,0.0,False,0.5574368548810871,-0.738915791510499,0.016969088089285187,0.004757805182169163,0.11992425675924082
2019-09-03,49.706350727227374,49.83878615600084,49.174206105477474,49.530574798583984,80092000,0.0,0.0,False,-1.1640902517526672,-0.79992614790881,0.01656288990866122,0.0044998742776972515,0.12153962422845294
2019-09-04,50.17830051930232,50.4407611170652,49.92065675727125,50.37093353271485,76752400,0.0,0.0,False,-0.2790765774913038,-0.798898926231677,0.016574262532969286,0.004245925356167995,0.11767397022899066
2019-09-05,51.0475587296686,51.52191605519389,50.92957012499807,51.355770111083984,95654800,0.0,0.0,False,0.14573523079819165,-0.7917133605518228,0.016643859841016146,0.005291601836023087,0.11541736634684152
2019-09-06,51.54117859517896,51.63026985489595,51.17035937387427,51.3509521484375,77449200,0.0,0.0,False,0.18236560761619025,-0.8078316879792198,0.016355740167646553,0.004377659311085446,0.11793875496027525
2019-09-09,51.73140127816905,52.11666733290454,50.82362424500518,51.570072174072266,109237600,0.0,0.0,False,4.551758391792592,-0.7951501503722993,0.016300452555568317,0.006173848260416487,0.11742648955279213
2019-09-10,51.49543170348089,52.198539184328496,50.97773384720419,52.17927551269531,127111600,0.0,0.0,False,4.178035775441509,-0.7952631651028294,0.016302717482999975,0.007184044052036628,0.11605551211442312
2019-09-11,52.50915395543735,53.86721139714373,52.42728244318421,53.83831405639648,177158400,0.0,0.0,False,7.284209745310377,-0.7445599622679113,0.016717708104190022,0.009800362498347311,0.11009534449251447
2019-09-12,54.12967919974324,54.51975844711015,53.66254526569315,53.71792602539063,128906800,0.0,0.0,False,6.304177210223755,-0.7379363508834202,0.016724843014830314,0.007131094932568578,0.11034208078200002
2019-09-13,52.97387765066964,53.16410041287169,52.25632342762341,52.672889709472656,159053200,0.0,0.0,False,2.9688320953424365,-0.7116309906161722,0.016908056993544866,0.008798786941641686,0.11253128061947178
2019-09-16,52.427295275933815,53.00519446813294,52.38636134687235,52.94981002807617,84632400,0.0,0.0,False,3.436856565630783,-0.709943603927237,0.0169057533558361,0.004681845168533521,0.11194275729775481
2019-09-17,52.96425444861962,53.17133432569874,52.761987733815374,53.14243698120117,73274800,0.0,0.0,False,5.226715211979118,-0.7145426958589784,0.01668554854800551,0.004053545313086478,0.11153699509550002
2019-09-18,53.22911979676367,53.66013662625414,52.8390405643594,53.640872955322266,101360000,0.0,0.0,False,4.787607735729301,-0.7469733820199329,0.016700337923875284,0.005607212205757579,0.11050058297656845
2019-09-19,53.45787075149218,53.8792539149976,53.0629746766596,53.20504379272461,88242400,0.0,0.0,False,2.687550949357948,-0.6998339241055065,0.016731491886089,0.004881549549579149,0.11140574859832508
2019-09-20,53.30616738370734,53.590298225244,52.3646762594586,52.42728042602539,221652400,0.0,0.0,False,1.437472035937793,-0.6677746268973254,0.016847246419747438,0.012362206918086696,0.11398462011563908
2019-09-23,52.72104924226958,52.9353525183657,52.40802103554608,52.66566848754883,76662000,0.0,0.0,False,1.4565147835307752,-0.6837846550992355,0.016847667652655003,0.004240924448675883,0.11254671027932538
2019-09-24,53.22189425113329,53.57344980178492,52.29726012839584,52.41524505615234,124763200,0.0,0.0,False,0.3159978673994574,-0.7127185826918596,0.01673000008206063,0.0069018719205739334,0.11308442279694009
2019-09-25,52.624738014666015,53.33506889719885,52.285222698801874,53.22189712524414,87613600,0.0,0.0,False,-1.05495164875146,-0.7261902362096677,0.01662949481318666,0.004846764476226935,0.11137047067275065
2019-09-26,52.97388241288026,53.20022595287514,52.69215811549392,52.94739532470703,75334000,0.0,0.0,False,-1.3128155571586706,-0.7102621515910414,0.016650643456792503,0.0041674597899422,0.11194786252628475
2019-09-27,53.10389903932203,53.20503421362408,52.31892386733519,52.68974304199219,101408000,0.0,0.0,False,0.03531209538881259,-0.7238757587259618,0.01661463332605396,0.005609867554868434,0.11249528638261211
2019-09-30,53.190581506410176,54.07669181603619,53.16409442360201,53.9298095703125,103909600,0.0,0.0,False,1.58366043881844,-0.7062331887998657,0.016710701251739322,0.005748255499362546,0.09282019855127199
2019-10-01,54.19468357106685,54.95317167217063,53.98519347689506,54.0791015625,139223200,0.0,0.0,False,1.5095877833575353,-0.6982989657566362,0.01670336518911356,0.007701795840219303,0.09256395700959358
2019-10-02,53.7106839213476,53.83589590656051,52.4754285022161,52.723445892333984,138449200,0.0,0.0,False,-1.2184240964752315,-0.6301573742142209,0.017020852112727167,0.00765897833580675,0.09494401489559197
2019-10-03,52.59583700593172,53.20504000200288,51.80123175069933,53.171329498291016,114426000,0.0,0.0,False,-0.04472964800865785,-0.6535255496737293,0.01704249012820422,0.006330020361641838,0.09414426307150334
2019-10-04,54.33194162523464,54.77740530141983,53.91055845690742,54.66182327270508,138478800,0.0,0.0,False,2.7297455766779044,-0.6855967772357452,0.017128744685394992,0.007725697400061333,0.0923551840021791
2019-10-07,54.48362827165337,55.36491807533831,54.38008652056568,54.6738510131836,122306000,0.0,0.0,False,2.434007749380572,-0.6695890118930852,0.01712326423745539,0.006823420958384254,0.09233486671769228
2019-10-08,54.37528509871856,54.91465319570747,54.01650611164179,54.03335952758789,111820000,0.0,0.0,False,1.9014763829666204,-0.6112025586624918,0.01718146653983184,0.006185829700737388,0.09264190785076745
2019-10-09,54.6666374206543,54.84963677919844,54.3319389532385,54.6666374206543,74770400,0.0,0.0,False,1.7000499542195413,-0.659372163842673,0.017186598221019377,0.0041362632897157465,0.0915687108336921
2019-10-10,54.88334198132975,55.48772810325284,54.731646561284045,55.40345001220703,113013600,0.0,0.0,False,2.894922209548858,-0.6664108113202231,0.017232510129708903,0.006251859090209756,0.09035093506125103
2019-10-11,56.09211155799021,57.2214188925984,55.93800588024177,56.87709045410156,166795600,0.0,0.0,False,4.67363718218573,-0.6423004579532761,0.017483258164213575,0.009227053983476239,0.0880100137727985
2019-10-14,56.561652484899206,57.33940797097047,56.50627173244244,56.79521942138672,96427600,0.0,0.0,False,3.2686700620534124,-0.6485366177468069,0.01747409972711651,0.005334329386968562,0.08813688132943856
2019-10-15,56.92043599375151,57.2238305403229,56.55684385407052,56.66279220581055,87360000,0.0,0.0,False,2.9091521480214757,-0.6586932608526757,0.017454391486647708,0.00483271402840653,0.08834286697415636
2019-10-16,56.19323829480935,56.64351871161379,56.15230437949419,56.43402862548828,73903200,0.0,0.0,False,5.329986074515251,-0.620337301633069,0.0174365715131774,0.004088290194415448,0.08870097769276301
2019-10-17,56.60739790047312,56.862635062868605,56.22935899225592,56.65314865112305,67585200,0.0,0.0,False,4.952235452608656,-0.6724710400238816,0.017297533136857994,0.0037387814120039037,0.08835790478386686
2019-10-18,56.48701077967433,57.20697529291118,56.414772935422135,56.92525100708008,97433600,0.0,0.0,False,3.8224235954033685,-0.6712318921025745,0.017104810118883595,0.005389980832854287,0.08793555453272564
2019-10-21,57.19252998642991,58.02807286828486,57.14437264703203,57.91249084472656,87247200,0.0,0.0,False,5.158962725564918,-0.6772234130921372,0.017196228139825527,0.004826473985567654,0.08643650862200832
2019-10-22,58.06900369490928,58.31942405093042,57.69818448555748,57.78005599975586,82293600,0.0,0.0,False,6.800424963012483,-0.6725961800678093,0.017201737712066893,0.004552443168132734,0.08663462552274674
2019-10-23,58.295342884612566,58.56984372572113,58.08344620931156,58.55539321899414,75828800,0.0,0.0,False,6.905274729840332,-0.7252371452396972,0.017204927103797025,0.004194813478906057,0.0854874886673705
2019-10-24,58.87565524701943,58.945486515651,58.22552194750612,58.6517219543457,69275200,0.0,0.0,False,5.778578012842207,-0.7199621935149992,0.017205252422639736,0.0038322714155296254,0.08534708525895704
2019-10-25,58.55057439951569,59.41019392116646,58.48315340464774,59.37407684326172,73477200,0.0,0.0,False,5.804693547159985,-0.7237183539842007,0.017227756624416446,0.00406472407518352,0.08430873843203646
2019-10-28,59.57634449987535,60.01699125571224,59.40779199948748,59.96883392333984,96572800,0.0,0.0,False,7.491566623403664,-0.7622414569883948,0.01722729268175975,0.005342361782537754,0.08347258378612475
2019-10-29,59.94957357168445,60.137389750244175,58.40851680551002,58.58188247680664,142839600,0.0,0.0,False,2.9152833955766435,-0.6910164181523217,0.01739064912046091,0.007901819353616958,0.08544883336932764
2019-10-30,58.9358506306605,59.06587949018438,58.0810477421058,58.57466506958008,124522000,0.0,0.0,False,3.3263895822051213,-0.7403051678130785,0.017121735241153197,0.006888498354455563,0.08545936213678586
2019-10-31,59.53301099623121,59.997734635760125,57.129920514953874,59.89900970458984,139162000,0.0,0.0,False,4.45362953028516,-0.8067849883510547,0.017027345642377373,0.007698376254820393,0.083569887697803
2019-11-01,60.08682455950664,61.62547480632661,59.99532672153504,61.59899139404297,151125200,0.0,0.0,False,5.578821495123444,-0.4678637127868611,0.01575804425543382,0.008360174840725074,0.08126356294051715
2019-11-04,61.962590993308346,62.087806705447385,61.49305411780669,62.0035285949707,103272000,0.0,0.0,False,4.92335459646089,-0.45107691106599435,0.015653813864202167,0.005712958369294863,0.08073336514316086
2019-11-05,61.89515373934165,62.16965825317563,61.71938149469798,61.91442108154297,79897600,0.0,0.0,False,5.007254721318752,-0.4159213405226805,0.01565246002489207,0.00441989757733532,0.08084955696556498
2019-11-06,61.8277423830643,62.00111174823086,61.49063732533464,61.940914154052734,75864400,0.0,0.0,False,4.061727776248648,-0.38582814718543407,0.015492078637899073,0.0041967828541282556,0.08081497637849544
2019-11-07,62.48913225525077,62.87797239738979,62.3369777374746,62.65577697753906,94940400,0.1925,0.0,False,4.786296056466117,-0.442460703924061,0.015442215349267572,0.005252058183865926,0.07989292856453852
2019-11-08,62.477069497337645,62.89971772722084,62.03268595722276,62.827266693115234,69986400,0.0,0.0,False,4.105356984264367,-0.4598746522198998,0.015419242842507673,0.0038716146643506272,0.07967485739389532
2019-11-11,62.38288317716648,63.389996893014086,62.37805556445394,63.32479095458984,81821200,0.0,0.0,False,3.9654846991189463,-0.7135926321885088,0.014639695230385863,0.004526310222768503,0.07904887546824761
2019-11-12,63.16778624131756,63.46726767679816,63.01563908819999,63.26680755615234,87388800,0.0,0.0,False,7.733387730407963,-0.6876015712938033,0.014011800918242383,0.004834307230833478,0.07912132297459988
2019-11-13,63.06634783446359,63.947869606627066,63.05185763100655,63.87300109863281,102734400,0.0,0.0,False,9.075713095026073,-0.7382087891883242,0.013977636821249285,0.005683218590658515,0.07837041360389957
2019-11-14,63.69911787962917,63.97202902364749,63.30062250251893,63.4310417175293,89182800,0.0,0.0,False,6.033170414538291,-0.7067352371711911,0.013831488330977831,0.004933550465345397,0.07891646390601267
2019-11-15,63.682241282199584,64.18942081456028,63.52043145769772,64.1845932006836,100206400,0.0,0.0,False,6.644321512749798,-0.7135904146351003,0.013741678993459187,0.005543370822070927,0.07798995466982055
2019-11-18,64.194214713577,64.5878824646566,63.81504453731903,64.50818634033203,86703200,0.0,0.0,False,6.442184465687055,-0.7323458210744848,0.013733738178058659,0.00479638016194754,0.07759873278428339
2019-11-19,64.7014245055241,64.72557731442342,64.09523101344554,64.31259155273438,76167200,0.0,0.0,False,6.012991798729853,-0.687152925484535,0.013732519384932251,0.004213533607422686,0.07783473489973762
2019-11-20,64.13143475522809,64.26184661225713,62.89005302946294,63.56387710571289,106234400,0.0,0.0,False,3.245512335537625,-0.6525505350924289,0.01385718372075999,0.005876836941155571,0.07875154477907526
2019-11-21,63.68464838743039,63.76193441926924,63.07844759144699,63.278907775878906,121395200,0.0,0.0,False,1.2938444565341372,-0.00282475267152283,0.01235584896108252,0.006715525252074364,0.07910619336148392
2019-11-22,63.418983358628296,63.56147533644984,62.996335038336646,63.22335815429688,65325200,0.0,0.0,False,0.820706576365097,0.04637014104408874,0.012225188407835904,0.0036137592771115184,0.07917569803877898
2019-11-25,63.44794686989705,64.34879398870619,63.40205876057649,64.3318862915039,84020400,0.0,0.0,False,1.7375836610370088,-0.014013023228880905,0.01218719268280555,0.00464796893031511,0.07781139031956658
2019-11-26,64.4695720222863,64.52270525227578,63.39725219551849,63.82956314086914,105207600,0.0,0.0,False,0.9253427326890076,0.028160176388228753,0.012278794384214083,0.0058200348490726065,0.07842374705236035
2019-11-27,64.14109019477613,64.72072793178671,64.07588426604244,64.6869125366211,65235600,0.0,0.0,False,1.2661283284081672,0.030789711989311113,0.01222770808973131,0.003608802647338794,0.07738433197578082
2019-11-29,64.38745141269115,64.72556858044902,64.21838914361147,64.54443359375,46617600,0.0,0.0,False,1.8019603962791764,0.033557275187180276,0.012234681601425578,0.00257886366175188,0.07755515441856639
2019-12-02,64.54924415479319,64.78592979489937,63.626669134427246,63.79814147949219,94487200,0.0,0.0,False,-0.6105562689926126,0.046444949285250656,0.012166685420212243,0.005226987373452993,0.07846237207131303
2019-12-03,62.38528537811694,62.67993183018835,61.89743127928363,62.66061401367188,114430400,0.0,0.0,False,-2.602778043500668,0.07103312276427447,0.012361372103059036,0.006330235798490964,0.0798867612936251
2019-12-04,63.05188572528826,63.59287321646405,62.95769199044866,63.21369552612305,67181600,0.0,0.0,False,-1.4724342112350486,0.0807323267467679,0.012210321886481855,0.0037164544502151574,0.07918780056378065
2019-12-05,63.708786950569554,64.21596628682174,63.45278347643845,64.1410903930664,74424400,0.0,0.0,False,0.7527198141293829,0.03349147633392539,0.012284118183351818,0.004117122732780895,0.07804285027813157
2019-12-06,64.5999675690065,65.45009156626506,64.55648958196065,65.38005065917969,106075600,0.0,0.0,False,2.5219959571508497,0.0062391934856363355,0.012442394837320538,0.005868052199995876,0.07656392835051057
2019-12-09,65.20858698429703,65.40179466423844,63.97928524744854,64.46472930908203,128042400,0.0,0.0,False,1.3784613171154037,0.05523618475708882,0.012599933157815475,0.007083245223338373,0.07765104372379573
2019-12-10,64.87046448237331,65.22548927689962,64.20871312410253,64.84148406982422,90420400,0.0,0.0,False,0.5965876406648517,-0.04719719155491073,0.012071079192024367,0.005002013914081157,0.07719986033681409
2019-12-11,64.92118255574232,65.47425001658583,64.84631403047881,65.39454650878906,78756800,0.0,0.0,False,1.8722682344499213,-0.0880959620621582,0.012071562558032595,0.004356789058979023,0.07654695661127353
2019-12-12,64.67242823883937,65.8268614655368,64.56133418960256,65.56119537353516,137310400,0.0,0.0,False,1.0789999915662365,-0.06834520051886431,0.011718745749926877,0.007595946615454579,0.0763523832306883
2019-12-13,65.56117767501176,66.48858757004045,65.43317596120204,66.45236206054688,133587600,0.0,0.0,False,2.272786075080609,-0.09171695093122958,0.011785226774583754,0.007390003073960167,0.07532845122437157
2019-12-16,66.89917277250892,67.8145100882346,66.8943451606707,67.58989715576172,128186000,0.0,0.0,False,4.718714254470627,-0.1206875891740871,0.011906199696739936,0.007091189107661624,0.07406067659322468
2019-12-17,67.51987750779749,68.0512023648985,67.33390754297105,67.72274780273438,114158400,0.0,0.0,False,8.349941068715896,-0.09228642594515507,0.011887734154037198,0.006315188886680907,0.0739153929312371
2019-12-18,67.57541855312907,68.08259795841981,67.41119127763334,67.56092834472656,116028400,0.0,0.0,False,6.752215567439085,-0.10317645637932794,0.011816871272637308,0.006418636405375049,0.0740924323697945
2019-12-19,67.50295579789868,67.90869630356615,67.3701264537908,67.6285400390625,98369200,0.0,0.0,False,5.484955617993013,-0.10839951385558116,0.011584340580317003,0.005441737783918586,0.07401835839322929
2019-12-20,68.16228839852033,68.26371983787888,67.27593151247044,67.48846435546875,275978000,0.0,0.0,False,3.6598572117264534,-0.08215873777181092,0.011610342124675965,0.015266972895279046,0.07417198719852865
2019-12-23,67.75172366546943,68.65015340858781,67.71308065421263,68.58977508544922,98572000,0.0,0.0,False,8.741487039795784,-0.14341384775303773,0.011657212192624968,0.0055461403879025544,0.07422819514218386
2019-12-24,68.75641470938284,68.80472031244457,68.32893886684734,68.65497589111328,48478800,0.0,0.0,False,7.830104721269978,-0.0999083902717354,0.011578232348135079,0.002727653193980546,0.07415770151716336
2019-12-26,68.78782606750318,70.034035692141,68.75884564815838,70.01712799072266,93121200,0.0,0.0,False,8.098792932534511,-0.15356465314033452,0.01168318389907357,0.005239451855394548,0.07271499640024977
2019-12-27,70.30933882174277,70.99765308437338,69.58479904432102,69.99053955078125,146266000,0.0,0.0,False,7.560031905859338,-0.1668120553505895,0.011638684450018717,0.00822963691491453,0.07274261982374437
2019-12-30,69.90842808466655,70.68851858911005,68.88441419283483,70.40594482421875,144114400,0.0,0.0,False,6.924738507848937,-0.17898300336686956,0.011384908455467463,0.00810857742886767,0.07231342782931995
2019-12-31,70.02193479517499,70.92760948256597,69.92291347823897,70.92036437988281,100805600,0.0,0.0,False,6.424330529300626,-0.1980225031416413,0.011389389647773565,0.005671813592975183,0.07178890371360551
2020-01-02,71.54588979671196,72.59889150198023,71.29230380764884,72.53851318359375,135480400,0.0,0.0,False,7.539755033660371,-0.03579680364679102,0.010983276993642651,0.007622786574373993,0.07018747678099278
2020-01-03,71.76566667933918,72.59405542623057,71.60868452797844,71.83329010009766,146322800,0.0,0.0,False,6.0427017966880605,0.006053117054598177,0.011132218948478295,0.008232832759312867,0.07087654209777457
2020-01-06,70.95418053006813,72.4443131708714,70.70300468370534,72.40567016601562,118387200,0.0,0.0,False,6.8505389006671065,-0.0685867887896141,0.010738271427564354,0.006661039963992791,0.07031625006891903
2020-01-07,72.41535254834196,72.67135607636844,71.84538465436648,72.0651626586914,108872000,0.0,0.0,False,6.4004764889515595,-0.05457811922971829,0.010787926490692348,0.00606611708712669,0.06996167615229723
2020-01-08,71.76806381292334,73.52627962431049,71.76806381292334,73.2243881225586,132079200,0.0,0.0,False,6.3915199126894136,-0.1050161474612357,0.010684110491772304,0.007417812476277234,0.06940274667621164
2020-01-09,74.20254952913984,74.97297760387046,73.95138098488776,74.77976989746094,170108400,0.0,0.0,False,7.903254797172212,-0.0906174868796085,0.010848334338025992,0.009592001984843017,0.06823235565774356
2020-01-10,75.01402005997716,75.51395427727236,74.446462424671,74.94880676269531,140644800,0.0,0.0,False,6.580681660619292,-0.048982930290911594,0.01079960006480739,0.007930620714543486,0.06807846683674525
2020-01-13,75.26519625077637,76.57661149006776,75.1468497409281,76.55004119873047,121532000,0.0,0.0,False,8.324206154292984,-0.10657143017957965,0.010648791691798687,0.006930381078250089,0.06740809150132998
2020-01-14,76.48726853727727,76.69738393857047,75.39321353332888,75.5163803100586,161954400,0.0,0.0,False,5.440176065371201,-0.12183371484930487,0.01086866079274937,0.009235474684028454,0.06833076691928376
2020-01-15,75.3159231634684,76.19744522367158,74.7604381579808,75.1927490234375,121923600,0.0,0.0,False,4.35945644582329,-0.11698562210187395,0.010891495664344285,0.006952712128757302,0.06862486408026135
2020-01-16,75.73614052978684,76.24573732895618,75.37387064834499,76.13463592529297,108829200,0.0,0.0,False,3.8832568091850614,-0.17746652524924592,0.010880543671439941,0.006206001945504843,0.06777588306349738
2020-01-17,76.38341102005822,76.97994918369933,76.07669177323754,76.9775390625,137816400,0.0,0.0,False,6.084144398615075,-0.2053890608054375,0.01090818958684801,0.007859001504398394,0.06703373795004014
2020-01-21,76.6056010131108,77.04756709065205,76.31819960849738,76.45586395263672,110843200,0.0,0.0,False,4.462539227366944,-0.168204599347606,0.011007584463080368,0.00632085060669363,0.06749112382996815
2020-01-22,76.94128522699003,77.2818197819215,76.63456606365708,76.728759765625,101832400,0.0,0.0,False,5.371213355784476,-0.13728218297040917,0.010889640097014392,0.005807008344409656,0.0672510828705765
2020-01-23,76.78189247630218,77.17797035715289,76.23365270464286,77.09827423095703,104472000,0.0,0.0,False,4.5789298651406325,-0.16666491546174234,0.01085459674215952,0.0059575319422616535,0.06692876375023564
2020-01-24,77.34461967692074,78.08847725706723,76.68528583944577,76.87608337402344,146537600,0.0,0.0,False,2.7248324662564283,-0.10793497925752556,0.010836387546734659,0.008356329281935459,0.0671222043980743
2020-01-27,74.88359281479813,75.29657838161462,73.63255603039792,74.61551666259766,161940000,0.0,0.0,False,-0.3068471705270949,-0.36326979681613825,0.011639510405162989,0.009234653521803471,0.06915575221287974
2020-01-28,75.49706227081296,76.89783652233591,75.39804092914581,76.72636413574219,162234000,0.0,0.0,False,0.1461935186490898,-0.2630948487644638,0.01199447661529338,0.009251418917230235,0.06725318265342939
2020-01-29,78.35897537992071,79.18011893979981,77.61752794800897,78.33240509033203,216229200,0.0,0.0,False,2.308776793613698,-0.25481120252143724,0.012158322040271827,0.012330503540179985,0.06587429781587893
2020-01-30,77.41465908040864,78.27202816821715,76.98234829996913,78.2188949584961,126743200,0.0,0.0,False,2.5124368525559393,-0.164891056508109,0.0116657024874186,0.007227550563447213,0.06596989364644708
2020-01-31,77.50887157038966,77.93151989975665,74.4561468983136,74.75079345703125,199588400,0.0,0.0,False,-0.8356760710319152,-0.8027158986099361,0.013189043803451886,0.011403800769179552,0.06916549781992831
2020-02-03,73.49249228699044,75.71200004458515,72.99014787932889,74.54549407958984,173788400,0.0,0.0,False,-1.48408275452913,-0.7944512535548505,0.012996358380886468,0.009929676722667669,0.06935598060923945
